Nama,Brand,Tipe_Produk,SKU_Induk,SKU_Varian,Kapasitas,Warna,Varian,Harga,Harga_Promo,Diskon,Stok_Qty,Status_Stok,Link_Gambar,Link_Produk,Kategori
Samsung Galaxy S25+,Samsung,Smartphones,SAM-GS25P-ER-CON,8100105280,512 GB,Icyblue,"512 GB,Icyblue",16499000,13999000,15%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_s25_plus_navy_1_1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-s25-plus,Smartphone
Samsung Galaxy S25+,Samsung,Smartphones,SAM-GS25P-ER-CON,8100105282,512 GB,Silver Shadow ,"512 GB,Silver Shadow ",16499000,13999000,15%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_s25_plus_navy_1_1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-s25-plus,Smartphone
Samsung Galaxy S25+,Samsung,Smartphones,SAM-GS25P-ER-CON,8100105276,256 GB,Icyblue,"256 GB,Icyblue",16499000,13999000,15%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_s25_plus_navy_1_1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-s25-plus,Smartphone
Samsung Galaxy S25+,Samsung,Smartphones,SAM-GS25P-ER-CON,8100105277,256 GB,Mint,"256 GB,Mint",16499000,13999000,15%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_s25_plus_navy_1_1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-s25-plus,Smartphone
Samsung Galaxy S25+,Samsung,Smartphones,SAM-GS25P-ER-CON,8100105278,256 GB,Silver Shadow ,"256 GB,Silver Shadow ",16499000,13999000,15%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_s25_plus_navy_1_1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-s25-plus,Smartphone
Samsung Galaxy S25+,Samsung,Smartphones,SAM-GS25P-ER-CON,8100105281,512 GB,Mint,"512 GB,Mint",16499000,13999000,15%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_s25_plus_navy_1_1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-s25-plus,Smartphone
Samsung Galaxy S25+,Samsung,Smartphones,SAM-GS25P-ER-CON,8100105275,256 GB,Navy,"256 GB,Navy",16499000,13999000,15%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_s25_plus_navy_1_1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-s25-plus,Smartphone
OPPO Reno14,OPPO,Smartphones,OP-R14-ER-CON,8100146066,8/256 GB,Opal White,"8/256 GB,Opal White",7499000,7499000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_reno14_5g_green_01_2.jpg,https://eraspace.com/erafone/oppo-reno14,Smartphone
OPPO Reno14,OPPO,Smartphones,OP-R14-ER-CON,8100146098,12/256 GB,Opal White,"12/256 GB,Opal White",7499000,7499000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_reno14_5g_green_01_2.jpg,https://eraspace.com/erafone/oppo-reno14,Smartphone
OPPO Reno14,OPPO,Smartphones,OP-R14-ER-CON,8100146097,12/256 GB,Luminous Green,"12/256 GB,Luminous Green",7499000,7499000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_reno14_5g_green_01_2.jpg,https://eraspace.com/erafone/oppo-reno14,Smartphone
OPPO Reno14,OPPO,Smartphones,OP-R14-ER-CON,8100146065,8/256 GB,Luminous Green,"8/256 GB,Luminous Green",7499000,7499000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_reno14_5g_green_01_2.jpg,https://eraspace.com/erafone/oppo-reno14,Smartphone
Apple iPhone 16 Pro,Apple,Smartphones,HAP-IP-16P-ER-CON,8100102424,256 GB,White Titanium,"White Titanium,256 GB",21999000,17499000,20%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/p/iphone_16_pro_desert_titanium_01_4.jpg,https://eraspace.com/erafone/apple-iphone-16-pro,Smartphone
Apple iPhone 16 Pro,Apple,Smartphones,HAP-IP-16P-ER-CON,8100102423,256 GB,Black Titanium,"Black Titanium,256 GB",21999000,17499000,20%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/p/iphone_16_pro_desert_titanium_01_4.jpg,https://eraspace.com/erafone/apple-iphone-16-pro,Smartphone
Apple iPhone 16 Pro,Apple,Smartphones,HAP-IP-16P-ER-CON,8100102433,1 TB,Desert Titanium,"Desert Titanium,1 TB",21999000,17499000,20%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/p/iphone_16_pro_desert_titanium_01_4.jpg,https://eraspace.com/erafone/apple-iphone-16-pro,Smartphone
Apple iPhone 16 Pro,Apple,Smartphones,HAP-IP-16P-ER-CON,8100102421,128 GB,Desert Titanium,"Desert Titanium,128 GB",21999000,17499000,20%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/p/iphone_16_pro_desert_titanium_01_4.jpg,https://eraspace.com/erafone/apple-iphone-16-pro,Smartphone
Apple iPhone 16 Pro,Apple,Smartphones,HAP-IP-16P-ER-CON,8100102430,512 GB,Natural Titanium,"Natural Titanium,512 GB",21999000,17499000,20%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/p/iphone_16_pro_desert_titanium_01_4.jpg,https://eraspace.com/erafone/apple-iphone-16-pro,Smartphone
Apple iPhone 16 Pro,Apple,Smartphones,HAP-IP-16P-ER-CON,8100102426,256 GB,Natural Titanium,"Natural Titanium,256 GB",21999000,17499000,20%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/p/iphone_16_pro_desert_titanium_01_4.jpg,https://eraspace.com/erafone/apple-iphone-16-pro,Smartphone
Apple iPhone 16 Pro,Apple,Smartphones,HAP-IP-16P-ER-CON,8100102427,512 GB,Black Titanium,"Black Titanium,512 GB",21999000,17499000,20%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/p/iphone_16_pro_desert_titanium_01_4.jpg,https://eraspace.com/erafone/apple-iphone-16-pro,Smartphone
Apple iPhone 16 Pro,Apple,Smartphones,HAP-IP-16P-ER-CON,8100102420,128 GB,White Titanium,"White Titanium,128 GB",21999000,17499000,20%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/p/iphone_16_pro_desert_titanium_01_4.jpg,https://eraspace.com/erafone/apple-iphone-16-pro,Smartphone
Apple iPhone 16 Pro,Apple,Smartphones,HAP-IP-16P-ER-CON,8100102425,256 GB,Desert Titanium,"Desert Titanium,256 GB",21999000,17499000,20%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/p/iphone_16_pro_desert_titanium_01_4.jpg,https://eraspace.com/erafone/apple-iphone-16-pro,Smartphone
