Nama,Brand,Tipe_Produk,SKU_Induk,Link_Gambar,Link_Produk,Varian,Kapasitas,Warna,SKU_Varian,Harga_Normal,Harga_Promo,Stok_Qty,Status_Stok,Image_Count,Image_URLs
Asus Zenfone 10 8/128GB - Aurora Green,ASUS,Smartphones,8100117304,https://cdnpro.eraspace.com/media/catalog/product/a/s/asus_zenfone_10_-_aurora_green_1_.webp,https://eraspace.com/erafone/asus-zenfone-10-8-128gb-aurora-green,-,-,-,8100117304,7499000,7499000,0,Habis,11,"https://cdnpro.eraspace.com/media/catalog/product/a/s/asus_zenfone_10_-_aurora_green_1_.webp, https://cdnpro.eraspace.com/media/catalog/product/a/s/asus_zenfone_10_-_aurora_green_2_.webp, https://cdnpro.eraspace.com/media/catalog/product/a/s/asus_zenfone_10_-_aurora_green_3_.webp, https://cdnpro.eraspace.com/media/catalog/product/a/s/asus_zenfone_10_-_aurora_green_4_.webp, https://cdnpro.eraspace.com/media/catalog/product/a/s/asus_zenfone_10_-_aurora_green_5_.webp, https://cdnpro.eraspace.com/media/catalog/product/a/s/asus_zenfone_10_-_aurora_green_6_.webp, https://cdnpro.eraspace.com/media/catalog/product/a/s/asus_zenfone_10_-_aurora_green_7_.webp, https://cdnpro.eraspace.com/media/catalog/product/a/s/asus_zenfone_10_-_aurora_green_8_.webp, https://cdnpro.eraspace.com/media/catalog/product/a/s/asus_zenfone_10_-_aurora_green_9_.webp, https://cdnpro.eraspace.com/media/catalog/product/a/s/asus_zenfone_10_-_aurora_green_10_.webp, https://cdnpro.eraspace.com/media/catalog/product/a/s/asus_zenfone_10_-_aurora_green_11_.webp"
realme 11 Pro+ 5G 12/512GB - Oasis Green,realme,Smartphones,8100114474,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_11_pro_5g_12_512gb_-_oasis_green1.jpg,https://eraspace.com/erafone/realme-11-pro-plus-5g-12-512gb-oasis-green,-,-,-,8100114474,6599000,6599000,0,Habis,11,"https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_11_pro_5g_12_512gb_-_oasis_green1.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_11_pro_5g_12_512gb_-_oasis_green2.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_11_pro_5g_12_512gb_-_oasis_green3.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_11_pro_5g_12_512gb_-_oasis_green4.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_11_pro_5g_12_512gb_-_oasis_green5.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_11_pro_5g_12_512gb_-_oasis_green6.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_11_pro_5g_12_512gb_-_oasis_green7.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_11_pro_5g_12_512gb_-_oasis_green8.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_11_pro_5g_12_512gb_-_oasis_green9.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_11_pro_5g_12_512gb_-_oasis_green10.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_11_pro_5g_12_512gb_-_oasis_green11.jpg"
realme 11 Pro 5G 8/256GB - Sunrise Beige,realme,Smartphones,8100114471,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_11_pro_5g_white_1.jpg,https://eraspace.com/erafone/realme-11-pro-5g-8-256gb-sunrise-beige,-,-,-,8100114471,4599000,4599000,0,Habis,3,"https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_11_pro_5g_white_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_11_pro_5g_white_2.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_11_pro_5g_white_3.jpg"
OPPO Find N2 Flip 8/256GB - Moonlit Purple,OPPO,Smartphones,8100103218,https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_find_n2_flip_purple_1.jpg,https://eraspace.com/erafone/oppo-find-n2-flip-8-256gb-moonlit-purple,-,-,-,8100103218,14999000,14999000,0,Habis,8,"https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_find_n2_flip_purple_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_find_n2_flip_purple_2.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_find_n2_flip_purple_3.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_find_n2_flip_purple_4.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_find_n2_flip_purple_5.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_find_n2_flip_purple_6.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_find_n2_flip_purple_7.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_find_n2_flip_purple_8.jpg"
OPPO A78 5G 8/128GB - Glowing Purple,OPPO,Smartphones,8100102618,https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo-a78-5g-purple_1_result.webp,https://eraspace.com/erafone/oppo-a78-5g-8-128gb-glowing-purple,-,-,-,8100102618,3999000,3999000,0,Habis,11,"https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo-a78-5g-purple_1_result.webp, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo-a78-5g-purple_2_result.webp, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo-a78-5g-purple_3_result.webp, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo-a78-5g-purple_4_result.webp, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo-a78-5g-purple_5_result.webp, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo-a78-5g-purple_6_result.webp, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo-a78-5g-purple_7_result.webp, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo-a78-5g-purple_8_result.webp, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo-a78-5g-purple_9_result.webp, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo-a78-5g-purple_10_result.webp, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo-a78-5g-purple_11_result.webp"
Asus Zenfone 9 16/256GB - Black,ASUS,Smartphones,8100089308,https://cdnpro.eraspace.com/media/catalog/product/z/e/zenfone_9_black1_1_1.jpg,https://eraspace.com/erafone/asus-zenfone-9-16-256gb-black,-,-,-,8100089308,11999000,11999000,0,Habis,11,"https://cdnpro.eraspace.com/media/catalog/product/z/e/zenfone_9_black1_1_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/z/e/zenfone_9_black2_1_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/z/e/zenfone_9_black3_1_1_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/z/e/zenfone_9_black4_1_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/z/e/zenfone_9_black5_1_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/z/e/zenfone_9_black6_1_1_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/z/e/zenfone_9_black7_1_1_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/z/e/zenfone_9_black8_1_1_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/z/e/zenfone_9_black9_1_1_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/z/e/zenfone_9_black10_1_1_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/z/e/zenfone_9_black11_1_1_1.jpg"
realme 13 4G 8/128GB - Skyline Blue,realme,Smartphones,8100008695,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_13_4g_skyline_blue_1_2.jpg,https://eraspace.com/erafone/realme-13-4g-8-128-gb-skyline-blue-1,-,-,-,8100008695,2999000,2999000,0,Habis,9,"https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_13_4g_skyline_blue_1_2.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_13_4g_skyline_blue_2_2.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_13_4g_skyline_blue_3_2.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_13_4g_skyline_blue_4_2.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_13_4g_skyline_blue_5_2.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_13_4g_skyline_blue_6_2.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_13_4g_skyline_blue_7_2.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_13_4g_skyline_blue_8_2.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_13_4g_skyline_blue_9_2.jpg"
realme Note 60 4/64GB - Voyage Blue,realme,Smartphones,8100020198,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_note_60_voyage_blue_1.jpg,https://eraspace.com/erafone/realme-note-60-4-64-gb-voyage-blue,-,-,-,8100020198,1249000,1249000,0,Habis,9,"https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_note_60_voyage_blue_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_note_60_voyage_blue_2.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_note_60_voyage_blue_3.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_note_60_voyage_blue_4.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_note_60_voyage_blue_5.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_note_60_voyage_blue_6.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_note_60_voyage_blue_7.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_note_60_voyage_blue_8.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_note_60_voyage_blue_9.jpg"
Samsung Galaxy A06 4/128GB - Black,Samsung,Smartphones,8100028527,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a06_black_1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-a06-4-128-black,-,-,-,8100028527,1599000,1599000,0,Habis,9,"https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a06_black_1_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a06_black_2_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a06_black_3_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a06_black_4_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a06_black_5_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a06_black_6_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a06_black_7_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a06_black_8_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a06_black_9_1.jpg"
OPPO A3x 6/128GB - Nebula Red,OPPO,Smartphones,8100019162,https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a3x_nebula_red1_1_1.jpg,https://eraspace.com/erafone/oppo-a3x-6-128gb-nebula-red,-,-,-,8100019162,1999000,1999000,0,Habis,11,"https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a3x_nebula_red1_1_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a3x_nebula_red2_1_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a3x_nebula_red3_1_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a3x_nebula_red4_1_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a3x_nebula_red5_1_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a3x_nebula_red6_1_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a3x_nebula_red7_1_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a3x_nebula_red8_1_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a3x_nebula_red9_1_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a3x_nebula_red10_1_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a3x_nebula_red11_1_1.jpg"
Tecno Spark 30C 6/128GB - Black,Tecno,Smartphones,8100096882,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_30c_black_01.jpg,https://eraspace.com/erafone/tecno-spark-30c-6-128gb-black,-,-,-,8100096882,1449000,1449000,0,Habis,7,"https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_30c_black_01.jpg, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_30c_black_02.jpg, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_30c_black_03.jpg, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_30c_black_04.jpg, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_30c_black_05.jpg, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_30c_black_06.jpg, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_30c_black_07.jpg"
Samsung Galaxy A06 5G 6/128GB - Gray,Samsung,Smartphones,8100136430,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a06_5g_gray_1.jpg,https://eraspace.com/erafone/samsung-galaxy-a06-5g-6-128gb-gray,-,-,-,8100136430,2099000,2099000,0,Habis,9,"https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a06_5g_gray_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a06_5g_gray_2.jpg, https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a06_5g_gray_3.jpg, https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a06_5g_gray_4.jpg, https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a06_5g_gray_5.jpg, https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a06_5g_gray_6.jpg, https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a06_5g_gray_7.jpg, https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a06_5g_gray_8.jpg, https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a06_5g_gray_9.jpg"
vivo V50 Lite 5G 12/512GB - Black,vivo,Smartphones,8100136460,https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_v50_lite_5g_just_black_1_1.jpg,https://eraspace.com/erafone/vivo-v50-lite-5g-12-512gb-black,-,-,-,8100136460,5599000,5599000,0,Habis,10,"https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_v50_lite_5g_just_black_1_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_v50_lite_5g_just_black_2_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_v50_lite_5g_just_black_3_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_v50_lite_5g_just_black_4_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_v50_lite_5g_just_black_5_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_v50_lite_5g_just_black_6_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_v50_lite_5g_just_black_7_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_v50_lite_5g_just_black_8_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_v50_lite_5g_just_black_9_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_v50_lite_5g_just_black_10_1.jpg"
Infinix Smart 9 HD,Infinix,Smartphones,INF-S9HD-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/s/m/smartphone-infinix-smart-9-hd-4gb-64gb-black-1.webp,https://eraspace.com/erafone/infinix-smart-9-hd,"4/64 GB,Green",4/64 GB,Green,8100026923,1149000,1149000,0,Habis,2,"https://cdnpro.eraspace.com/media/catalog/product/s/m/smartphone-infinix-smart-9-hd-4gb-64gb-green-1.webp, https://cdnpro.eraspace.com/media/catalog/product/s/m/smart_9_hd_green_2.webp"
Infinix Smart 9 HD,Infinix,Smartphones,INF-S9HD-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/s/m/smartphone-infinix-smart-9-hd-4gb-64gb-black-1.webp,https://eraspace.com/erafone/infinix-smart-9-hd,"4/64 GB,Black",4/64 GB,Black,8100026919,1149000,1149000,0,Habis,5,"https://cdnpro.eraspace.com/media/catalog/product/s/m/smartphone-infinix-smart-9-hd-4gb-64gb-black-1.webp, https://cdnpro.eraspace.com/media/catalog/product/s/m/smartphone-infinix-smart-9-hd-4gb-64gb-black-3.webp, https://cdnpro.eraspace.com/media/catalog/product/s/m/smartphone-infinix-smart-9-hd-4gb-64gb-black-4.webp, https://cdnpro.eraspace.com/media/catalog/product/s/m/smartphone-infinix-smart-9-hd-4gb-64gb-black-5.webp, https://cdnpro.eraspace.com/media/catalog/product/s/m/smartphone-infinix-smart-9-hd-4gb-64gb-black-6.webp"
vivo V30e 5G 8/128GB - Brown,vivo,Smartphones,8100146749,https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_v30e_5g_giri_merah_1.jpg,https://eraspace.com/erafone/vivo-v30e-5g-8-128gb-brown,-,-,-,8100146749,4699000,4699000,0,Habis,10,"https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_v30e_5g_giri_merah_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_v30e_5g_giri_merah_2.jpg, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_v30e_5g_giri_merah_3.jpg, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_v30e_5g_giri_merah_4.jpg, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_v30e_5g_giri_merah_5.jpg, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_v30e_5g_giri_merah_6.jpg, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_v30e_5g_giri_merah_7.jpg, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_v30e_5g_giri_merah_8.jpg, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_v30e_5g_giri_merah_9.jpg, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_v30e_5g_giri_merah_10.jpg"
Xiaomi Redmi Note 13 Pro 5G 8/256GB - Aurora Purple,Xiaomi,Smartphones,8100139942,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_13_pro_5g_purple_0.jpg,https://eraspace.com/erafone/xiaomi-redmi-note-13-pro-5g-8-256gb-aurora-purple,-,-,-,8100139942,3999000,3999000,0,Habis,11,"https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_13_pro_5g_purple_0.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_13_pro_5g_purple_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_13_pro_5g_purple_2.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_13_pro_5g_purple_4.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_13_pro_5g_purple_5.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_13_pro_5g_purple_6.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_13_pro_5g_purple_7.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_13_pro_5g_purple_8.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_13_pro_5g_purple_9.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_13_pro_5g_purple_10.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_13_pro_5g_purple_11.jpg"
